Timestamp,Open,High,Low,Close,Volume
2016-03-04 12:00:00,1269.44,1269.44,1263.67,1265.63,0
2016-03-04 13:00:00,1265.7,1265.83,1250.46,1265.52,0
2016-03-04 14:00:00,1265.56,1279.86,1262.35,1276.34,0
2016-03-04 15:00:00,1276.48,1278.38,1264.41,1268.91,0
2016-03-04 16:00:00,1268.96,1275.13,1267.22,1267.52,0
2016-03-04 17:00:00,1267.53,1272.16,1265.71,1270.19,0
2016-03-04 18:00:00,1270.19,1271.05,1260.32,1262.77,0
2016-03-04 19:00:00,1262.77,1265.68,1257.4,1259.84,0
2016-03-04 20:00:00,1259.89,1264.01,1259.69,1260.91,0
2016-03-04 21:00:00,1260.97,1262.06,1257.42,1258.86,0
2016-03-06 23:00:00,1260.38,1263.95,1258.23,1263.73,0
2016-03-07 00:00:00,1263.74,1265.78,1262.0,1265.64,0
2016-03-07 01:00:00,1265.66,1268.67,1260.49,1262.08,0
2016-03-07 02:00:00,1262.17,1262.25,1256.75,1261.08,0
2016-03-07 03:00:00,1261.07,1261.57,1258.63,1259.89,0
2016-03-07 04:00:00,1259.86,1261.19,1258.89,1259.73,0
2016-03-07 05:00:00,1259.68,1262.29,1258.45,1260.69,0
2016-03-07 06:00:00,1260.65,1263.9,1260.04,1262.43,0
2016-03-07 07:00:00,1262.51,1266.2,1261.96,1264.38,0
2016-03-07 08:00:00,1264.34,1267.89,1262.91,1267.68,0
2016-03-07 09:00:00,1267.7,1268.06,1265.8,1266.73,0
2016-03-07 10:00:00,1266.74,1269.08,1266.73,1268.22,0
2016-03-07 11:00:00,1268.23,1273.19,1268.23,1271.88,0
2016-03-07 12:00:00,1271.93,1273.02,1268.77,1271.54,0
2016-03-07 13:00:00,1271.61,1272.99,1265.36,1267.46,0
2016-03-07 14:00:00,1267.46,1270.03,1264.76,1268.8,0
2016-03-07 15:00:00,1268.82,1271.8,1266.34,1266.64,0
2016-03-07 16:00:00,1266.63,1268.07,1265.03,1266.62,0
2016-03-07 17:00:00,1266.62,1267.82,1259.49,1261.87,0
2016-03-07 18:00:00,1261.85,1266.26,1260.17,1266.1,0
2016-03-07 19:00:00,1266.18,1269.24,1265.76,1267.86,0
2016-03-07 20:00:00,1267.86,1268.29,1265.56,1266.89,0
2016-03-07 21:00:00,1266.93,1267.79,1266.37,1267.33,0
2016-03-07 23:00:00,1266.14,1268.32,1263.46,1267.83,0
2016-03-08 00:00:00,1267.83,1269.68,1267.47,1268.12,0
2016-03-08 01:00:00,1268.15,1271.04,1266.45,1270.87,0
2016-03-08 02:00:00,1270.92,1273.04,1265.98,1266.2,0
2016-03-08 03:00:00,1266.2,1268.51,1265.5,1267.83,0
2016-03-08 04:00:00,1267.83,1268.56,1265.42,1265.6,0
2016-03-08 05:00:00,1265.6,1270.4,1265.6,1269.97,0
2016-03-08 06:00:00,1269.97,1270.27,1267.76,1269.56,0
2016-03-08 07:00:00,1269.64,1274.71,1269.53,1273.73,0
2016-03-08 08:00:00,1273.71,1275.85,1272.15,1275.01,0
2016-03-08 09:00:00,1275.01,1276.41,1272.87,1274.31,0
2016-03-08 10:00:00,1274.36,1276.28,1273.13,1273.98,0
2016-03-08 11:00:00,1273.92,1278.13,1272.08,1276.15,0
2016-03-08 12:00:00,1276.15,1276.29,1271.75,1274.64,0
2016-03-08 13:00:00,1274.62,1275.56,1270.95,1274.2,0
2016-03-08 14:00:00,1274.23,1274.93,1264.95,1267.06,0
2016-03-08 15:00:00,1267.06,1269.83,1262.55,1269.13,0
2016-03-08 16:00:00,1269.08,1270.13,1264.91,1265.99,0
2016-03-08 17:00:00,1265.99,1266.86,1264.4,1264.9,0
2016-03-08 18:00:00,1264.87,1265.22,1260.93,1263.11,0
2016-03-08 19:00:00,1263.11,1264.66,1260.33,1263.45,0
2016-03-08 20:00:00,1263.44,1263.7,1260.27,1261.52,0
2016-03-08 21:00:00,1261.52,1261.92,1260.78,1261.52,0
2016-03-08 23:00:00,1261.26,1263.75,1261.0,1263.15,0
2016-03-09 00:00:00,1263.2,1264.97,1262.04,1262.52,0
2016-03-09 01:00:00,1262.56,1262.61,1251.55,1255.48,0
2016-03-09 02:00:00,1255.44,1255.54,1253.93,1254.59,0
2016-03-09 03:00:00,1254.55,1255.44,1253.82,1254.54,0
2016-03-09 04:00:00,1254.55,1255.02,1253.83,1254.59,0
2016-03-09 05:00:00,1254.59,1256.17,1253.51,1255.69,0
2016-03-09 06:00:00,1255.7,1257.4,1254.93,1256.15,0
2016-03-09 07:00:00,1256.14,1259.42,1255.32,1258.68,0
2016-03-09 08:00:00,1258.73,1259.0,1255.78,1256.9,0
2016-03-09 09:00:00,1256.91,1258.02,1256.72,1257.58,0
2016-03-09 10:00:00,1257.54,1260.49,1255.78,1256.89,0
2016-03-09 11:00:00,1256.86,1256.94,1249.4,1251.83,0
2016-03-09 12:00:00,1251.85,1257.46,1251.79,1256.18,0
2016-03-09 13:00:00,1256.09,1257.92,1251.86,1253.57,0
2016-03-09 14:00:00,1253.56,1253.66,1243.01,1246.33,0
2016-03-09 15:00:00,1246.38,1255.99,1245.48,1253.48,0
2016-03-09 16:00:00,1253.33,1257.94,1252.19,1253.59,0
2016-03-09 17:00:00,1253.73,1257.79,1251.78,1256.22,0
2016-03-09 18:00:00,1256.22,1259.03,1254.66,1254.99,0
2016-03-09 19:00:00,1254.94,1255.16,1251.93,1253.85,0
2016-03-09 20:00:00,1253.85,1254.42,1249.76,1250.96,0
2016-03-09 21:00:00,1250.97,1253.15,1250.79,1252.99,0
2016-03-09 23:00:00,1252.27,1253.94,1252.17,1253.54,0
2016-03-10 00:00:00,1253.67,1255.12,1251.31,1252.71,0
2016-03-10 01:00:00,1252.71,1254.41,1249.48,1250.14,0
2016-03-10 02:00:00,1250.14,1251.81,1248.98,1251.45,0
2016-03-10 03:00:00,1251.47,1252.21,1249.18,1250.07,0
2016-03-10 04:00:00,1250.09,1250.4,1249.35,1250.05,0
2016-03-10 05:00:00,1250.06,1251.38,1247.24,1247.59,0
2016-03-10 06:00:00,1247.59,1248.79,1245.61,1246.08,0
2016-03-10 07:00:00,1246.11,1246.67,1244.97,1245.89,0
2016-03-10 08:00:00,1245.86,1250.84,1245.21,1249.4,0
2016-03-10 09:00:00,1249.42,1250.86,1248.6,1249.69,0
2016-03-10 10:00:00,1249.77,1249.84,1246.27,1247.99,0
2016-03-10 11:00:00,1247.98,1251.61,1247.34,1250.25,0
2016-03-10 12:00:00,1250.26,1250.57,1239.45,1239.72,0
2016-03-10 13:00:00,1239.81,1258.48,1237.11,1255.52,0
2016-03-10 14:00:00,1255.45,1266.0,1254.03,1263.72,0
2016-03-10 15:00:00,1263.74,1269.15,1263.37,1267.18,0
2016-03-10 16:00:00,1267.27,1270.05,1262.95,1269.97,0
2016-03-10 17:00:00,1269.97,1273.33,1267.76,1272.47,0
2016-03-10 18:00:00,1272.46,1273.0,1270.22,1270.79,0
2016-03-10 19:00:00,1270.85,1273.41,1267.76,1268.04,0
2016-03-10 20:00:00,1268.07,1271.21,1266.63,1270.77,0
2016-03-10 21:00:00,1270.74,1272.84,1270.5,1272.19,0
2016-03-10 23:00:00,1269.93,1271.15,1269.43,1271.07,0
2016-03-11 00:00:00,1271.07,1271.97,1269.65,1270.08,0
2016-03-11 01:00:00,1270.08,1284.27,1270.08,1277.12,0
2016-03-11 02:00:00,1277.13,1278.83,1275.27,1276.3,0
2016-03-11 03:00:00,1276.33,1276.72,1270.67,1270.76,0
2016-03-11 04:00:00,1270.76,1271.9,1269.57,1271.0,0
2016-03-11 05:00:00,1271.0,1275.74,1270.75,1274.9,0
2016-03-11 06:00:00,1274.89,1275.43,1267.76,1269.24,0
2016-03-11 07:00:00,1269.32,1271.5,1267.38,1270.83,0
2016-03-11 08:00:00,1270.83,1272.3,1263.29,1263.62,0
2016-03-11 09:00:00,1263.56,1266.08,1262.68,1264.06,0
2016-03-11 10:00:00,1264.03,1265.44,1262.22,1264.67,0
2016-03-11 11:00:00,1264.77,1265.05,1262.62,1264.31,0
2016-03-11 12:00:00,1264.36,1268.45,1262.68,1265.57,0
2016-03-11 13:00:00,1265.58,1269.15,1262.36,1268.54,0
2016-03-11 14:00:00,1268.5,1269.6,1263.23,1264.04,0
2016-03-11 15:00:00,1264.08,1266.15,1254.64,1259.2,0
2016-03-11 16:00:00,1259.18,1261.2,1256.51,1259.39,0
2016-03-11 17:00:00,1259.39,1259.93,1258.03,1259.64,0
2016-03-11 18:00:00,1259.64,1260.23,1258.48,1259.02,0
2016-03-11 19:00:00,1259.03,1259.58,1258.5,1258.89,0
2016-03-11 20:00:00,1258.88,1258.98,1248.55,1249.38,0
2016-03-11 21:00:00,1249.32,1250.92,1248.28,1250.5,0
2016-03-13 23:00:00,1250.72,1251.58,1248.0,1250.93,0
2016-03-14 00:00:00,1250.98,1253.44,1250.62,1252.88,0
2016-03-14 01:00:00,1252.79,1254.93,1252.15,1254.46,0
2016-03-14 02:00:00,1254.38,1255.98,1252.65,1254.75,0
2016-03-14 03:00:00,1254.75,1256.45,1254.16,1256.08,0
2016-03-14 04:00:00,1256.08,1256.77,1252.07,1252.97,0
2016-03-14 05:00:00,1252.89,1255.09,1252.07,1254.87,0
2016-03-14 06:00:00,1254.92,1256.64,1253.42,1256.37,0
2016-03-14 07:00:00,1256.38,1257.04,1252.12,1253.2,0
2016-03-14 08:00:00,1253.26,1255.9,1252.69,1255.52,0
2016-03-14 09:00:00,1255.62,1257.03,1254.54,1256.2,0
2016-03-14 10:00:00,1256.22,1261.08,1255.14,1259.99,0
2016-03-14 11:00:00,1259.99,1260.54,1255.48,1255.92,0
2016-03-14 12:00:00,1255.96,1256.9,1252.92,1254.1,0
2016-03-14 13:00:00,1254.12,1257.11,1252.88,1256.34,0
2016-03-14 14:00:00,1256.34,1259.22,1245.45,1246.51,0
2016-03-14 15:00:00,1246.64,1250.02,1242.36,1243.35,0
2016-03-14 16:00:00,1243.35,1245.03,1241.98,1243.81,0
2016-03-14 17:00:00,1243.75,1244.45,1241.67,1243.94,0
2016-03-14 18:00:00,1243.89,1244.92,1238.44,1238.64,0
2016-03-14 19:00:00,1238.65,1239.34,1233.76,1234.9,0
2016-03-14 20:00:00,1234.86,1234.9,1229.39,1233.09,0
2016-03-14 21:00:00,1233.1,1235.71,1233.09,1235.12,0
2016-03-14 23:00:00,1236.12,1236.21,1231.71,1235.28,0
2016-03-15 00:00:00,1235.27,1238.04,1234.24,1236.24,0
2016-03-15 01:00:00,1236.24,1236.61,1234.62,1235.36,0
2016-03-15 02:00:00,1235.36,1235.44,1225.73,1228.84,0
2016-03-15 03:00:00,1228.84,1229.43,1226.44,1227.91,0
2016-03-15 04:00:00,1227.85,1229.81,1226.38,1229.01,0
2016-03-15 05:00:00,1228.97,1230.53,1228.81,1229.61,0
2016-03-15 06:00:00,1229.59,1230.37,1227.18,1228.17,0
2016-03-15 07:00:00,1228.15,1231.01,1227.76,1229.53,0
2016-03-15 08:00:00,1229.54,1231.39,1228.11,1230.59,0
2016-03-15 09:00:00,1230.56,1236.14,1230.45,1235.33,0
2016-03-15 10:00:00,1235.33,1235.47,1231.87,1231.94,0
2016-03-15 11:00:00,1231.97,1234.85,1231.85,1233.73,0
2016-03-15 12:00:00,1233.75,1236.17,1233.67,1234.57,0
2016-03-15 13:00:00,1234.55,1238.12,1229.97,1236.13,0
2016-03-15 14:00:00,1236.18,1236.83,1228.24,1230.51,0
2016-03-15 15:00:00,1230.41,1234.4,1230.33,1231.82,0
2016-03-15 16:00:00,1231.8,1234.01,1227.6,1233.98,0
2016-03-15 17:00:00,1233.98,1234.52,1229.87,1231.57,0
2016-03-15 18:00:00,1231.62,1232.08,1229.27,1229.88,0
2016-03-15 19:00:00,1229.81,1231.79,1229.58,1231.22,0
2016-03-15 20:00:00,1231.27,1234.42,1231.24,1233.5,0
2016-03-15 21:00:00,1233.54,1234.02,1232.45,1232.58,0
2016-03-15 23:00:00,1232.62,1233.4,1231.93,1232.62,0
2016-03-16 00:00:00,1232.62,1233.02,1231.3,1232.9,0
2016-03-16 01:00:00,1232.86,1235.06,1232.62,1233.04,0
2016-03-16 02:00:00,1233.05,1233.08,1230.07,1232.47,0
2016-03-16 03:00:00,1232.47,1233.95,1231.65,1232.19,0
2016-03-16 04:00:00,1232.19,1233.55,1231.95,1232.35,0
2016-03-16 05:00:00,1232.34,1232.67,1231.62,1232.32,0
2016-03-16 06:00:00,1232.33,1233.56,1232.33,1232.84,0
2016-03-16 07:00:00,1232.84,1234.87,1232.23,1234.52,0
2016-03-16 08:00:00,1234.51,1235.51,1231.2,1231.4,0
2016-03-16 09:00:00,1231.3,1231.97,1229.72,1231.77,0
2016-03-16 10:00:00,1231.77,1233.03,1231.62,1232.73,0
2016-03-16 11:00:00,1232.77,1233.44,1232.19,1232.67,0
2016-03-16 12:00:00,1232.7,1233.11,1231.46,1232.52,0
2016-03-16 13:00:00,1232.77,1234.18,1227.41,1230.44,0
2016-03-16 14:00:00,1230.42,1232.2,1226.73,1230.84,0
2016-03-16 15:00:00,1230.87,1232.93,1230.54,1231.72,0
2016-03-16 16:00:00,1231.72,1232.12,1227.83,1229.5,0
2016-03-16 17:00:00,1229.52,1230.01,1228.29,1229.62,0
2016-03-16 18:00:00,1229.62,1230.99,1228.45,1230.07,0
2016-03-16 19:00:00,1235.06,1261.8,1230.57,1258.3,0
2016-03-16 20:00:00,1258.21,1262.93,1257.52,1260.72,0
2016-03-16 21:00:00,1260.72,1263.98,1260.72,1262.22,0
2016-03-16 23:00:00,1261.16,1261.35,1259.44,1260.0,0
2016-03-17 00:00:00,1259.93,1260.02,1258.52,1258.88,0
2016-03-17 01:00:00,1258.89,1262.49,1258.79,1260.65,0
2016-03-17 02:00:00,1260.68,1262.17,1254.81,1255.23,0
2016-03-17 03:00:00,1255.28,1256.31,1254.46,1254.62,0
2016-03-17 04:00:00,1254.62,1257.0,1254.52,1256.98,0
2016-03-17 05:00:00,1256.95,1257.27,1256.1,1256.46,0
2016-03-17 06:00:00,1256.43,1259.33,1256.18,1258.14,0
2016-03-17 07:00:00,1258.16,1259.57,1257.62,1258.62,0
2016-03-17 08:00:00,1258.62,1263.31,1258.21,1262.79,0
2016-03-17 09:00:00,1262.79,1268.19,1262.69,1266.71,0
2016-03-17 10:00:00,1266.78,1267.13,1263.59,1265.29,0
2016-03-17 11:00:00,1265.29,1270.98,1265.29,1268.88,0
2016-03-17 12:00:00,1268.9,1270.87,1266.49,1269.47,0
2016-03-17 13:00:00,1269.51,1270.62,1262.32,1265.04,0
2016-03-17 14:00:00,1265.02,1269.23,1262.84,1264.93,0
2016-03-17 15:00:00,1265.06,1266.88,1261.63,1265.01,0
2016-03-17 16:00:00,1265.11,1266.95,1262.09,1264.42,0
2016-03-17 17:00:00,1264.42,1266.4,1263.02,1265.8,0
2016-03-17 18:00:00,1265.8,1265.83,1262.92,1263.47,0
2016-03-17 19:00:00,1263.48,1263.85,1256.25,1258.96,0
2016-03-17 20:00:00,1258.96,1258.96,1255.73,1256.81,0
2016-03-17 21:00:00,1256.84,1258.21,1256.32,1257.84,0
2016-03-17 23:00:00,1257.07,1259.5,1256.76,1259.0,0
2016-03-18 00:00:00,1258.99,1259.1,1257.82,1259.08,0
2016-03-18 01:00:00,1259.06,1261.22,1257.85,1261.1,0
2016-03-18 02:00:00,1261.1,1266.97,1261.08,1264.53,0
2016-03-18 03:00:00,1264.53,1265.07,1261.7,1263.29,0
2016-03-18 04:00:00,1263.23,1264.51,1262.35,1263.97,0
2016-03-18 05:00:00,1263.97,1263.97,1262.38,1262.85,0
2016-03-18 06:00:00,1262.81,1263.44,1262.38,1262.65,0
2016-03-18 07:00:00,1262.65,1265.55,1262.65,1264.0,0
2016-03-18 08:00:00,1263.99,1264.59,1258.42,1259.0,0
2016-03-18 09:00:00,1259.03,1261.43,1253.34,1255.33,0
2016-03-18 10:00:00,1255.3,1255.48,1252.96,1254.79,0
2016-03-18 11:00:00,1254.89,1255.4,1253.55,1254.0,0
2016-03-18 12:00:00,1254.0,1254.77,1250.46,1250.96,0
2016-03-18 13:00:00,1250.96,1253.24,1247.89,1252.21,0
2016-03-18 14:00:00,1252.2,1254.41,1250.16,1252.47,0
2016-03-18 15:00:00,1252.64,1253.95,1251.3,1252.78,0
2016-03-18 16:00:00,1252.8,1254.44,1251.89,1253.77,0
2016-03-18 17:00:00,1253.79,1254.06,1250.56,1251.54,0
2016-03-18 18:00:00,1251.54,1258.7,1250.16,1255.57,0
2016-03-18 19:00:00,1255.56,1257.15,1253.0,1253.53,0
2016-03-18 20:00:00,1253.63,1255.14,1252.07,1253.34,0
2016-03-18 21:00:00,1253.38,1255.75,1253.34,1255.18,0
2016-03-20 23:00:00,1254.15,1255.99,1253.8,1255.38,0
2016-03-21 00:00:00,1255.38,1255.73,1252.62,1253.21,0
2016-03-21 01:00:00,1253.2,1255.45,1252.73,1254.08,0
2016-03-21 02:00:00,1254.08,1255.11,1250.93,1252.28,0
2016-03-21 03:00:00,1252.27,1253.62,1251.83,1253.14,0
2016-03-21 04:00:00,1253.14,1254.5,1251.65,1251.84,0
2016-03-21 05:00:00,1251.84,1252.75,1251.17,1251.48,0
2016-03-21 06:00:00,1251.5,1252.4,1244.91,1246.04,0
2016-03-21 07:00:00,1246.05,1246.6,1240.65,1243.04,0
2016-03-21 08:00:00,1243.06,1244.29,1241.06,1242.05,0
2016-03-21 09:00:00,1242.06,1244.2,1240.9,1243.31,0
2016-03-21 10:00:00,1243.24,1246.97,1243.18,1245.37,0
2016-03-21 11:00:00,1245.38,1247.27,1244.09,1247.11,0
2016-03-21 12:00:00,1247.12,1249.26,1246.28,1246.38,0
2016-03-21 13:00:00,1246.41,1246.63,1241.96,1243.55,0
2016-03-21 14:00:00,1243.59,1247.14,1242.06,1245.37,0
2016-03-21 15:00:00,1245.38,1248.37,1242.91,1244.4,0
2016-03-21 16:00:00,1244.4,1247.64,1242.51,1246.18,0
2016-03-21 17:00:00,1246.18,1246.59,1243.13,1244.74,0
2016-03-21 18:00:00,1244.83,1245.16,1243.23,1244.7,0
2016-03-21 19:00:00,1244.75,1245.27,1242.02,1243.98,0
2016-03-21 20:00:00,1244.01,1244.66,1242.88,1244.3,0
2016-03-21 21:00:00,1244.33,1244.59,1243.19,1243.57,0
2016-03-21 23:00:00,1243.93,1243.93,1243.29,1243.76,0
2016-03-22 00:00:00,1243.74,1243.9,1242.43,1243.72,0
2016-03-22 01:00:00,1243.63,1246.3,1243.24,1244.96,0
2016-03-22 02:00:00,1245.01,1245.3,1243.27,1243.94,0
2016-03-22 03:00:00,1243.84,1245.68,1243.19,1245.49,0
2016-03-22 04:00:00,1245.48,1247.06,1244.5,1246.45,0
2016-03-22 05:00:00,1246.45,1246.79,1244.25,1244.34,0
2016-03-22 06:00:00,1244.34,1248.14,1243.93,1247.96,0
2016-03-22 07:00:00,1247.95,1248.95,1246.34,1248.95,0
2016-03-22 08:00:00,1248.95,1260.24,1248.85,1258.1,0
2016-03-22 09:00:00,1258.16,1259.79,1251.26,1252.25,0
2016-03-22 10:00:00,1252.25,1254.95,1249.44,1251.88,0
2016-03-22 11:00:00,1251.98,1252.89,1249.8,1251.52,0
2016-03-22 12:00:00,1251.52,1252.87,1248.74,1250.13,0
2016-03-22 13:00:00,1250.13,1255.64,1249.79,1253.93,0
2016-03-22 14:00:00,1253.93,1256.97,1250.82,1255.06,0
2016-03-22 15:00:00,1255.06,1255.18,1252.16,1252.46,0
2016-03-22 16:00:00,1252.46,1253.58,1249.78,1252.26,0
2016-03-22 17:00:00,1252.26,1252.86,1245.65,1247.1,0
2016-03-22 18:00:00,1247.09,1248.75,1246.47,1246.96,0
2016-03-22 19:00:00,1246.98,1247.94,1244.58,1247.76,0
2016-03-22 20:00:00,1247.82,1248.69,1247.59,1248.23,0
2016-03-22 21:00:00,1248.23,1248.9,1247.19,1248.28,0
2016-03-22 23:00:00,1247.95,1248.6,1247.17,1247.65,0
2016-03-23 00:00:00,1247.65,1248.59,1247.53,1248.4,0
2016-03-23 01:00:00,1248.41,1249.43,1247.03,1247.54,0
2016-03-23 02:00:00,1247.55,1247.65,1242.81,1244.87,0
2016-03-23 03:00:00,1244.8,1244.99,1243.04,1243.34,0
2016-03-23 04:00:00,1243.38,1243.97,1241.22,1241.73,0
2016-03-23 05:00:00,1241.68,1242.53,1231.85,1234.82,0
2016-03-23 06:00:00,1234.82,1236.81,1233.96,1234.85,0
2016-03-23 07:00:00,1234.86,1236.42,1234.46,1234.75,0
2016-03-23 08:00:00,1234.75,1235.08,1231.28,1234.37,0
2016-03-23 09:00:00,1234.46,1236.03,1233.72,1234.74,0
2016-03-23 10:00:00,1234.75,1235.13,1232.83,1234.32,0
2016-03-23 11:00:00,1234.31,1235.12,1232.07,1234.43,0
2016-03-23 12:00:00,1234.47,1234.47,1229.48,1231.62,0
2016-03-23 13:00:00,1231.61,1232.11,1222.23,1223.49,0
2016-03-23 14:00:00,1223.49,1223.49,1216.32,1217.04,0
2016-03-23 15:00:00,1217.03,1221.51,1215.37,1220.56,0
2016-03-23 16:00:00,1220.56,1223.44,1217.85,1223.28,0
2016-03-23 17:00:00,1223.25,1224.18,1221.13,1223.55,0
2016-03-23 18:00:00,1223.52,1224.54,1222.92,1224.14,0
2016-03-23 19:00:00,1224.15,1224.91,1223.41,1224.8,0
2016-03-23 20:00:00,1224.8,1224.89,1219.12,1219.92,0
2016-03-23 21:00:00,1219.95,1221.82,1219.91,1220.27,0
2016-03-23 23:00:00,1220.57,1223.31,1220.56,1222.61,0
2016-03-24 00:00:00,1222.61,1223.17,1221.0,1222.06,0
2016-03-24 01:00:00,1221.91,1223.3,1221.26,1221.77,0
2016-03-24 02:00:00,1221.69,1221.82,1214.78,1217.16,0
2016-03-24 03:00:00,1217.15,1218.3,1216.57,1217.12,0
2016-03-24 04:00:00,1217.12,1219.54,1216.98,1219.34,0
2016-03-24 05:00:00,1219.35,1220.3,1218.41,1218.75,0
2016-03-24 06:00:00,1218.73,1219.53,1217.72,1219.42,0
