Timestamp,Tipo,PAXG_Preço,XAUUSD_Preço,Spread,Probabilidade,Retorno,Taxa,Dia_Útil
2024-06-27 09:00:00,Venda,2300.0,2307.63,7.630000000000109,0.7392290830612183,0.0016305050766456386,0.0,Sim
2024-07-01 01:00:00,Compra,2317.0,2324.9,7.900000000000091,0.8455030918121338,0.0020036610246518816,0.0,Não
2024-07-01 10:00:00,Venda,2314.0,2327.46,13.460000000000036,0.7373912930488586,0.0002233548219470194,0.0,Sim
2024-07-01 15:00:00,Compra,2315.0,2324.12,9.11999999999989,0.7250970602035522,0.001006676985482624,0.0,Sim
2024-07-01 16:00:00,Venda,2313.0,2327.82,14.820000000000164,0.8653789758682251,-4.145032785818348e-05,0.0,Sim
2024-07-02 04:00:00,Compra,2316.0,2326.08,10.079999999999927,0.7421804666519165,-0.0009079008081260831,0.0,Não
2024-07-02 09:00:00,Venda,2317.0,2331.23,14.230000000000018,0.8294162154197693,-0.0005129999930909568,0.0,Sim
2024-07-02 10:00:00,Compra,2319.0,2324.89,5.889999999999873,0.9408033490180969,-0.00033842101820402704,0.0,Sim
2024-07-02 14:00:00,Venda,2316.0,2334.48,18.480000000000018,0.9322450160980225,-0.0004312099435304084,0.0,Sim
2024-07-02 15:00:00,Compra,2319.0,2326.67,7.670000000000073,0.8843453526496887,-0.00026301248627425,0.0,Sim
2024-07-03 09:00:00,Venda,2330.0,2344.69,14.690000000000055,0.9035800099372864,0.00046624202893652544,0.0,Sim
2024-07-08 19:00:00,Compra,2342.0,2356.64,14.639999999999873,0.7606046199798584,0.001045087731732286,0.0,Não
2024-07-09 10:00:00,Venda,2343.0,2364.31,21.309999999999945,0.9466249942779541,8.900507522002776e-05,0.0,Sim
2024-07-09 13:00:00,Compra,2346.0,2360.22,14.2199999999998,0.9196874499320984,0.0016357195780940526,0.0,Sim
2024-07-09 14:00:00,Venda,2340.0,2367.78,27.7800000000002,0.9909369349479675,-0.000625623165895095,0.0,Sim
2024-07-09 15:00:00,Compra,2342.0,2354.98,12.980000000000018,0.9639843106269836,-0.0012529383107977576,0.0,Sim
2024-07-09 16:00:00,Venda,2340.0,2362.13,22.13000000000011,0.9734535217285156,0.00045018563169696435,0.0,Sim
2024-07-09 17:00:00,Compra,2341.0,2357.55,16.550000000000182,0.8595644235610962,-0.0003679972594643477,0.0,Sim
2024-07-10 09:00:00,Venda,2352.0,2372.88,20.88000000000011,0.9301794767379761,0.000306482599955471,0.0,Sim
2024-07-10 13:00:00,Compra,2362.0,2377.85,15.849999999999909,0.8033445477485657,0.0013336204436664723,0.0,Sim
2024-07-10 14:00:00,Venda,2355.0,2383.27,28.269999999999982,0.9932098984718323,-0.0012045257111839014,0.0,Sim
2024-07-10 15:00:00,Compra,2359.0,2374.95,15.949999999999818,0.7663586139678955,-4.869274290675296e-05,0.0,Sim
2024-07-10 16:00:00,Venda,2357.0,2378.84,21.840000000000146,0.9651067852973938,-1.379669352508106e-05,0.0,Sim
2024-07-10 21:00:00,Compra,2354.0,2371.26,17.26000000000022,0.7518084049224854,0.0002001649626299784,0.0,Não
2024-07-11 10:00:00,Venda,2363.0,2384.09,21.090000000000146,0.8997787833213806,-0.00046789226844901055,0.0,Sim
2024-07-11 11:00:00,Compra,2367.0,2382.39,15.389999999999873,0.8321427702903748,0.0008844069326707782,0.0,Sim
2024-07-11 15:00:00,Venda,2394.0,2417.79,23.789999999999964,0.9908684492111206,0.001541794083002479,0.0,Sim
2024-07-12 13:00:00,Compra,2384.0,2397.97,13.9699999999998,0.8600853681564331,0.0016977726633249368,0.0,Sim
2024-07-12 14:00:00,Venda,2388.0,2403.73,15.730000000000018,0.9352659583091736,0.0019206851763673427,0.0,Sim
2024-07-15 00:00:00,Compra,2394.0,2408.7,14.699999999999818,0.8434004783630371,0.000982802766602564,0.0,Não
2024-07-15 09:00:00,Venda,2390.0,2412.08,22.079999999999927,0.9440345764160156,0.0002991101411240482,0.0,Sim
2024-07-15 10:00:00,Compra,2392.0,2410.76,18.76000000000022,0.9116145968437195,0.00037167829077788817,0.0,Sim
2024-07-15 11:00:00,Venda,2396.0,2414.87,18.86999999999989,0.9340539574623108,0.0016831918846167415,0.0,Sim
2024-07-15 13:00:00,Compra,2395.0,2414.87,19.86999999999989,0.7096574902534485,0.00035637942647026577,0.0,Sim
2024-07-15 14:00:00,Venda,2402.0,2419.13,17.13000000000011,0.9214828014373779,0.002533598611853316,0.0,Sim
2024-07-15 23:00:00,Compra,2403.0,2421.06,18.059999999999945,0.8677233457565308,0.0003908304400728202,0.0,Não
2024-07-16 10:00:00,Venda,2430.0,2442.54,12.539999999999964,0.7606902122497559,0.001633045239352482,0.0,Sim
2024-07-16 11:00:00,Compra,2428.0,2440.15,12.150000000000091,0.9796149134635925,-0.0008751449819136559,0.0,Sim
2024-07-16 12:00:00,Venda,2422.0,2439.59,17.590000000000146,0.9351558685302734,-0.0017199131274848733,0.0,Sim
2024-07-16 13:00:00,Compra,2425.0,2432.64,7.639999999999873,0.98689866065979,-0.00013324525499391893,0.0,Sim
2024-07-16 16:00:00,Venda,2442.0,2463.23,21.230000000000018,0.9464142322540283,0.00015562008248637405,0.0,Sim
2024-07-16 17:00:00,Compra,2448.0,2459.22,11.2199999999998,0.9760116338729858,0.0010846700359710137,0.0,Sim
2024-07-17 09:00:00,Venda,2453.0,2475.02,22.019999999999982,0.9179291725158691,-0.0007070167940603778,0.0,Sim
2024-07-17 10:00:00,Compra,2455.0,2475.16,20.159999999999854,0.8247550129890442,0.0005603752314413679,0.0,Sim
2024-07-17 11:00:00,Venda,2453.0,2467.92,14.920000000000073,0.9268335103988647,-0.0015234249800513133,0.0,Sim
2024-07-17 12:00:00,Compra,2454.0,2470.13,16.13000000000011,0.923308253288269,0.0005712669038004936,0.0,Sim
2024-07-17 13:00:00,Venda,2462.0,2473.47,11.4699999999998,0.8228799104690552,0.002619946767684622,0.0,Sim
2024-07-17 17:00:00,Compra,2437.0,2455.67,18.670000000000073,0.8148906230926514,-0.0010747692838967149,0.0,Sim
2024-07-18 09:00:00,Venda,2447.0,2466.03,19.0300000000002,0.7090848088264465,-0.0013498097144882815,0.0,Sim
